Runways.21394,25348.*A,17/35,44.20662080570608,-72.56778305518554,44.19454474972156,-72.55873819437252
Runways.21395,25361.*A,13/31,42.89361513870762,-73.25215530533784,42.88878458353064,-73.2399968612922
Runways.21396,25361.01*H,H1
Runways.21397,25372.2*H,H1
Runways.21398,25375.9*A,N/S
Runways.21399,25375.91*A,05/23
Runways.21400,25378.*H,H1
Runways.21401,25385.*A,01/19,44.463825861187814,-73.1510029723568,44.47497800009252,-73.15335208299443
Runways.21402,25385.*A,15/33,44.480674444706615,-73.16587863867721,44.46575816651666,-73.14176269473182
Runways.21403,25385.02*H,H1
Runways.21404,25385.03*H,H1
Runways.21405,25392.*A,04/22
Runways.21406,25392.01*A,06/24
Runways.21407,25394.*A,18/36
Runways.21408,25395.*A,01/19
Runways.21409,25396.5*A,N/S
Runways.21410,25398.1*C,12/30
Runways.21411,25398.11*C,05W/23W
Runways.21412,25410.01*H,H1
Runways.21413,25412.02*H,H1
Runways.21414,25429.*H,H1
Runways.21415,25435.1*A,02/20
Runways.21416,25435.11*C,02W/20W
Runways.21417,25435.11*C,15W/33W
Runways.21418,25435.11*C,18/36
Runways.21419,25436.*A,01/19,44.936235139037684,-73.09640200035552,44.94432522223973,-73.09851913903735
Runways.21420,25438.*H,H1
Runways.21421,25439.*A,18/36
Runways.21422,25447.*A,14/32,44.791982055477966,-71.83066655550283,44.78796572227903,-71.8221563054716
Runways.21423,25449.*A,03/21
Runways.21424,25458.*A,NE/SW
Runways.21425,25458.01*A,05/23
Runways.21426,25458.01*A,14/32
Runways.21427,25460.*H,H1
Runways.21428,25465.*A,18/36
Runways.21429,25474.*A,02/20
Runways.21430,25476.*A,02/20,44.564636194464185,-72.01890627750187,44.57359405559922,-72.01704458375421
Runways.21431,25477.*A,18/36
Runways.21432,25483.1*A,01/19,43.982097222300474,-73.09531944419989,43.988952777979755,-73.09567500008428
Runways.21433,25489.*A,01/19
Runways.21434,25489.01*H,H1
Runways.21435,25495.*A,02/20
Runways.21436,25496.1*A,01/19,44.5295292224016,-72.61380058332455,44.53966608346931,-72.61420647181433
Runways.21437,25496.121*A,16/34
Runways.21438,25496.122*A,12/30
Runways.21439,25499.*A,05/23,44.88471483306519,-72.23486055584691,44.89425138889789,-72.22726427783688
Runways.21440,25499.*A,18/36,44.893233388736974,-72.22997630515437,44.88295963878645,-72.22458402752426
Runways.21441,25499.03*H,H1
Runways.21442,25499.5*C,01W/19W
Runways.21443,25500.*A,14/32
Runways.21444,25503.*A,02/20
Runways.21445,25503.*A,08/26
Runways.21446,25505.*A,NE/SW
Runways.21447,25508.*A,04/22
Runways.21448,25508.*A,05/23,43.88108327790203,-72.25446611085303,43.886359083528774,-72.2496776106883
Runways.21449,25509.5*A,17/35
Runways.21450,25512.*A,17/35
Runways.21451,25526.*A,01/19,43.52489375014053,-72.94950294446272,43.538614166741965,-72.94998766640687
Runways.21452,25526.*A,13/31,43.5291181389612,-72.95469438933802,43.52494999971725,-72.94420705516427
Runways.21453,25526.01*H,H1
Runways.21454,25526.02*H,H1
Runways.21455,25538.*A,N/S
Runways.21456,25538.1*A,01/19,44.35613888894891,-73.22543611107271,44.364466666683775,-73.22735277812247
Runways.21457,25538.3*A,01/19
Runways.21458,25538.5*A,10/28
Runways.21459,25538.9*A,01/19
Runways.21460,25543.*A,N/S
Runways.21461,25544.*A,18/36
Runways.21462,25550.*A,05/23,43.33891774967939,-72.52127058317275,43.35133297249133,-72.50951447208497
Runways.21463,25550.*A,11/29,43.34173013878427,-72.52633955533548,43.34049491665228,-72.5151906667522
Runways.21464,25560.*A,12/30
Runways.21465,25560.*A,H1
Runways.21466,25570.*A,02/20
Runways.21467,25570.01*H,H1
Runways.21468,25572.2*A,18/36
Runways.21469,25576.01*A,N/S
Runways.21470,25577.*A,04/22,44.11436424990713,-72.82951541662894,44.12041883319742,-72.82446063874602
Runways.21471,25577.5*A,01/19
Runways.21472,25581.19*A,09/27
Runways.21473,25581.195*A,01/19
Runways.21474,25581.2*A,01/19,42.92356249990656,-72.864798610722,42.93072638892723,-72.86649444402714
Runways.21475,25581.21*A,01/19
Runways.21476,25581.4*A,02/20
Runways.21477,25581.7*A,02/20
Runways.21478,25584.12*H,H1
Runways.21479,25586.*A,NW/SE
Runways.21480,26092.*A,14/32
Runways.21481,26092.01*H,H1
Runways.21482,26093.3*A,N/S
Runways.21483,26093.5*A,10/28
Runways.21484,26094.*A,05/23
Runways.21485,26097.*A,E/W
Runways.21486,26097.01*A,17/35
Runways.21487,26098.1*A,18/36,48.502379333422994,-122.66036261122626,48.494610777575126,-122.66461330530174
Runways.21488,26098.12*A,17/35
Runways.21489,26098.2*H,H1
Runways.21490,26098.23*C,NW/SE
Runways.21491,26098.6*A,09/27
Runways.21492,26099.*A,11/29,48.161677222287025,-122.16878886066335,48.155881889161996,-122.1573720001393
Runways.21493,26099.*A,16/34,48.169345249822406,-122.15652688847618,48.15473177784282,-122.15618258309239
Runways.21494,26099.11*H,H1
Runways.21495,26099.12*A,18/36
Runways.21496,26099.13*H,H1
Runways.21497,26100.*A,05/23
Runways.21498,26102.9*A,09/27
Runways.21499,26102.91*H,H1
Runways.21500,26102.912*H,H1
Runways.21501,26102.92*H,H1
Runways.21502,26102.921*H,H1
Runways.21503,26102.93*H,H1
Runways.21504,26103.11*A,16/34,47.3323416664468,-122.22670277811,47.32302702776259,-122.22660644457557
Runways.21505,26104.*A,08/26,47.39603777791381,-121.54110138920556,47.39470000027781,-121.53184250028455
Runways.21506,26104.05*A,16/34,46.6121277778065,-119.29046388884848,46.60512499998093,-119.29037222206193
Runways.21507,26104.1*A,07/25
Runways.21508,26104.1*A,15/33,45.83089194429688,-122.57869722239619,45.824105555797075,-122.57605083317988
Runways.21509,26104.11*A,08/26
Runways.21510,26104.12*A,E/W
Runways.21511,26104.2*A,09/27
Runways.21512,26106.02*H,H1
Runways.21513,26106.03*H,H1
Runways.21514,26107.01*H,H1
Runways.21515,26109.*A,16/34,48.801874861256586,-122.53755536154718,48.7835090276122,-122.53748113914511
Runways.21516,26109.01*H,H1
Runways.21517,26109.02*A,16/34
Runways.21518,26109.03*H,H1
Runways.21519,26110.1*A,N/S
Runways.21520,26110.11*C,12/30,48.74387936105957,-122.35655922190962,48.727348528014026,-122.32349399969408
Runways.21521,26110.2*A,NW/SE
Runways.21522,26114.*A,03/21
Runways.21523,26114.01*A,03/21
Runways.21524,26114.02*A,18/36
Runways.21525,26115.5*H,H1
Runways.21526,26115.51*A,16/34
Runways.21527,26115.52*A,18/36
Runways.21528,26116.01*H,H1
Runways.21529,26116.02*H,H1
Runways.21530,26116.4*A,01/19
Runways.21531,26120.*A,02/20,47.4833269444521,-122.77138175003056,47.49715861103253,-122.75824563891845
Runways.21532,26120.01*H,H1
Runways.21533,26120.2*A,NW/SE
Runways.21534,26123.1*A,07/25
Runways.21535,26123.4*H,H1
Runways.21536,26123.7*A,14/32
Runways.21537,26124.*A,07/25
Runways.21538,26124.4*A,07/25
Runways.21539,26124.41*A,16/34
Runways.21540,26124.7*A,10/28
Runways.21541,26125.1*A,04/22,48.463031222505464,-122.42655925015688,48.46757533309428,-122.41625475009292
Runways.21542,26125.1*A,11/29,48.477844222133754,-122.4309251387945,48.46892402757589,-122.4127594996455
Runways.21543,26126.*A,07/25
Runways.21544,26130.*A,07/25,45.62787194444677,-122.4096069448009,45.62778694434409,-122.39901583365227
Runways.21545,26130.01*H,H1
Runways.21546,26135.*A,07/25,47.51473605581268,-120.48829786068745,47.5147517778143,-120.48101402751301
Runways.21547,26135.04*H,H1
Runways.21548,26138.*A,02/20
Runways.21549,26139.*A,07/25
Runways.21550,26140.*A,17/35
Runways.21551,26141.*A,16/34
Runways.21552,26141.01*H,H1
Runways.21553,26142.*A,07/25
Runways.21554,26144.*A,16/34,46.68387875015394,-122.98313063903485,46.6701799446931,-122.9823629720307
Runways.21555,26144.01*A,NW/SE
Runways.21556,26144.02*A,10/28
Runways.21557,26144.1*A,16/34
Runways.21558,26147.*A,02/20,47.86255813894318,-119.9476618052121,47.869462333451295,-119.93774077797661
Runways.21559,26147.01*C,10/28
Runways.21560,26147.02*A,18/36
Runways.21561,26149.*A,18/36
Runways.21562,26150.*A,17/35,48.31873583310308,-117.74219638895424,48.30942444459763,-117.74458444425439
Runways.21563,26150.01*H,H1
Runways.21564,26156.01*H,H1
Runways.21565,26156.02*H,H1
Runways.21566,26156.022*C,06W/24W
Runways.21567,26156.022*C,H1
Runways.21568,26156.023*H,H1
Runways.21569,26157.*A,13L/31R
Runways.21570,26157.*A,13R/31L
Runways.21571,26159.*A,07/25,47.194119444417005,-120.8885477781322,47.19439916688411,-120.87829138913992
Runways.21572,26159.1*A,08/26,47.17800361088599,-120.8567455557651,47.17715861101627,-120.84857583370187
Runways.21573,26161.17*A,07/25
Runways.21574,26161.5*A,18/36
Runways.21575,26162.*A,07/25,46.85874638876554,-117.42049361125736,46.85866777783979,-117.40766861098265
Runways.21576,26162.01*H,H1
Runways.21577,26162.1*A,14/32,46.676803555684145,-117.44497655562387,46.66867433322796,-117.43834013917301
Runways.21578,26162.11*H,H1
Runways.21579,26163.*A,05/23,46.044745555526205,-118.4240055551581,46.049132500196976,-118.41034916678291
Runways.21580,26165.*A,01/19,48.541232222467514,-117.88689944486306,48.547106388957005,-117.88015166696138
Runways.21581,26165.03*H,H1
Runways.21582,26165.04*A,12/30
Runways.21583,26165.05*A,07/25
Runways.21584,26167.*A,07/25,48.52987972233727,-121.76361888927211,48.5297969444085,-121.75285111094814
Runways.21585,26167.*A,H1
Runways.21586,26168.1*A,07/25
Runways.21587,26168.8*A,07/25
Runways.21588,26170.*A,14/32
Runways.21589,26172.5*H,H1
Runways.21590,26172.61*A,07/25
Runways.21591,26173.*A,07/25
Runways.21592,26174.*A,06/24
Runways.21593,26174.01*A,14/32
Runways.21594,26174.02*H,H1
Runways.21595,26174.5*H,H1
Runways.21596,26177.4*A,N/S
Runways.21597,26180.*A,10/28,48.25981638906514,-121.61498888852296,48.25740861112254,-121.60541861118513
Runways.21598,26180.01*H,H1
Runways.21599,26180.02*H,H1
Runways.21600,26181.*A,03/21,47.652513055412314,-118.17186472249723,47.65603583325071,-118.16426777793724
Runways.21601,26181.*A,05/23,47.65186605531567,-118.17471608300686,47.65402277806599,-118.16403777778349
Runways.21602,26181.01*A,18/36
Runways.21603,26182.8*A,15/33
Runways.21604,26182.91*A,01/19
Runways.21605,26184.*A,05/23,47.962083055579775,-117.42939750035113,47.96630097246968,-117.4179467778324
Runways.21606,26184.*A,16/34,47.97691619461147,-117.43120697233635,47.960195472322,-117.43112263849747
Runways.21607,26184.02*A,07/25
Runways.21608,26184.03*A,10/28
Runways.21609,26184.04*A,04/22
Runways.21610,26184.8*A,07/25
Runways.21611,26184.9*H,H1
Runways.21612,26185.*A,16/34
Runways.21613,26186.8*A,02/20
Runways.21614,26189.*A,09/27,47.25590777777201,-121.1902047221292,47.2524599997825,-121.18085861128566
Runways.21615,26190.*A,16/34,48.712310833253,-122.9105741662874,48.70436000026166,-122.91062666652753
Runways.21616,26190.01*A,14/32
Runways.21617,26190.02*A,12/30
Runways.21618,26190.5*H,H1
Runways.21619,26191.1*A,16/34,46.87574472218119,-122.25672213928554,46.86757272233771,-122.25771044420154
Runways.21620,26191.5*H,H1
Runways.21621,26193.1*A,03/21,47.91844750021723,-119.0896967496823,47.9256430556234,-119.07633224999407
Runways.21622,26195.*A,07/25,47.0313622497232,-120.54330602732892,47.03191188907458,-120.5209076110028
Runways.21623,26195.*A,11/29,47.03886380557555,-120.53516913868934,47.03082502758639,-120.52255363901367
Runways.21624,26195.01*H,H1
Runways.21625,26195.03*A,15/33
Runways.21626,26195.04*A,14/32
Runways.21627,26195.06*A,14/32
Runways.21628,26195.1*A,16/34
Runways.21629,26196.*A,07/25,46.99040583323485,-123.43422027789471,46.990673889131685,-123.42509194472716
Runways.21630,26196.01*A,11/29
Runways.21631,26196.1*A,09/27
Runways.21632,26201.*A,07/25
Runways.21633,26201.2*A,10/28
Runways.21634,26201.21*H,H1
Runways.21635,26202.*A,10/28
Runways.21636,26204.*A,03/21,47.30586388905062,-119.52190277808884,47.31694166690659,-119.50686388877963
Runways.21637,26204.*A,04/22,47.30668055550559,-119.52461944430645,47.31368333340179,-119.51516944419863
Runways.21638,26204.*A,11/29,47.30462216653176,-119.52397133318519,47.29817874976558,-119.51171999974586
Runways.21639,26204.02*H,H1
Runways.21640,26210.*A,11/29,47.91041102769367,-122.28676425029563,47.90181413874336,-122.27358708348014
Runways.21641,26210.*A,16L/34R,47.906424833258775,-122.2716926946494,47.898191222311326,-122.27160150037672
Runways.21642,26210.*A,16R/34L,47.9213354167931,-122.28585105531712,47.89663963915205,-122.2853031108416
Runways.21643,26210.01*H,H1
Runways.21644,26210.02*H,H1
Runways.21645,26210.03*A,16/34
Runways.21646,26210.13*A,07/25
Runways.21647,26210.14*H,H1
Runways.21648,26210.16*H,H1
Runways.21649,26210.17*H,H1
Runways.21650,26210.3*A,16/34
Runways.21651,26210.95*A,E/W
Runways.21652,26211.9*A,15/33
Runways.21653,26211.91*A,07/25
Runways.21654,26212.5*A,14/32
Runways.21655,26213.*A,04/22
Runways.21656,26213.01*H,H1
Runways.21657,26216.*A,15/33,47.08739555575414,-122.5835188892595,47.071035555313344,-122.57803361084466
Runways.21658,26216.1*H,H1
Runways.21659,26219.1*C,03/21
Runways.21660,26219.1*C,12/30
Runways.21661,26219.12*A,E/W
Runways.21662,26219.2*A,15/33
Runways.21663,26219.3*A,09/27
Runways.21664,26219.4*A,16/34,48.52662208313995,-123.02473136112762,48.51730999986618,-123.02400886141596
Runways.21665,26219.7*A,17/35
Runways.21666,26220.75*C,E/W
Runways.21667,26220.77*H,H1
Runways.21668,26220.78*H,H1
Runways.21669,26220.79*H,H1
Runways.21670,26222.*A,07/25
Runways.21671,26222.02*A,07/25
Runways.21672,26222.03*A,07/25,45.87503333334311,-120.67676666655868,45.875049999803174,-120.66823333341789
Runways.21673,26222.1*A,07/25,45.83198416636465,-120.85212055527029,45.8321633334656,-120.83842888915562
Runways.21674,26229.*H,H1
Runways.21675,26229.82*H,H1
Runways.21676,26229.821*A,07/25
Runways.21677,26229.85*A,12/30
Runways.21678,26229.9*A,04/22
Runways.21679,26230.*A,15/33,47.016940472440666,-121.53521463931722,47.00934813866859,-121.53210594471636
Runways.21680,26230.1*H,H1
Runways.21681,26230.35*A,08/26
Runways.21682,26230.45*A,07/25
Runways.21683,26230.45*A,17/35
Runways.21684,26230.6*A,E/W
Runways.21685,26231.1*A,NE/SW
Runways.21686,26231.2*A,02/20
Runways.21687,26235.9*A,02/20
Runways.21688,26236.*A,06/24,46.96998666697276,-123.94642025018781,46.97240563894158,-123.92670725038553
Runways.21689,26238.*A,05/23
Runways.21690,26240.*A,10/28,46.3163277777688,-124.00741083370217,46.31349722210541,-124.00026555577882
Runways.21691,26240.01*H,H1
Runways.21692,26240.5*A,15/33,48.71348000002663,-117.41486305549813,48.70262833328193,-117.41116194442526
Runways.21693,26240.5*A,H1
Runways.21694,26241.01*H,H1
Runways.21695,26241.02*H,H1
Runways.21696,26243.48*A,NE/SW
Runways.21697,26243.49*H,H1
Runways.21698,26243.5*A,01/19
Runways.21699,26243.51*A,06/24
Runways.21700,26243.52*A,NE/SW
Runways.21701,26243.8*A,16/34
Runways.21702,26245.9*U,E/W
Runways.21703,26246.*A,12/30,46.12264552753452,-122.90389802813132,46.11337447224681,-122.8928501389321
Runways.21704,26246.5*A,06/24
Runways.21705,26248.*C,16/34
Runways.21706,26248.*C,18/36
Runways.21707,26249.1*H,H1
Runways.21708,26249.11*A,07/25
Runways.21709,26249.12*A,07/25
Runways.21710,26252.1*A,15/33,47.3415475001291,-122.10457472215933,47.33264583321825,-122.102498055276
Runways.21711,26252.11*H,H1
Runways.21712,26252.12*H,H1
Runways.21713,26253.*A,07/25
Runways.21714,26254.5*H,H1
Runways.21715,26254.8*A,05/23
Runways.21716,26255.*H,H1
Runways.21717,26257.*A,16/34
Runways.21718,26260.8*A,13/31
Runways.21719,26260.9*A,09/27
Runways.21720,26261.*A,04/22
Runways.21721,26261.*A,12/30
Runways.21722,26265.1*A,16/34,48.11559166676381,-122.06381111133373,48.10525555572723,-122.06186111139704
Runways.21723,26265.11*H,H1
Runways.21724,26266.2*A,16/34,48.02099083314047,-122.43823472217655,48.01425416658295,-122.4372205556618
Runways.21725,26267.4*A,17/35,49.001076110994845,-118.22225249969625,48.995683055569785,-118.22294472258956
Runways.21726,26269.1*A,09/27,47.820541666787804,-120.72464083362522,47.81828555559867,-120.71514749968641
Runways.21727,26269.11*U,16/34
Runways.21728,26271.*U,05/23
Runways.21729,26271.*U,H1
Runways.21730,26273.*A,05/23,46.97490138902511,-118.59297305551192,46.97878222244377,-118.58148888871517
Runways.21731,26273.61*A,N/S
Runways.21732,26273.62*H,H1
Runways.21733,26274.*H,H1
Runways.21734,26274.3*A,08/26
Runways.21735,26274.51*H,H1
Runways.21736,26274.7*A,16/34,48.487893611149325,-122.93770166640873,48.479931388722065,-122.93766111106693
Runways.21737,26274.71*C,05/23
Runways.21738,26274.72*A,02/20
Runways.21739,26275.*A,07/25,48.95601638903705,-122.46316166695706,48.955775555327286,-122.45307500026466
Runways.21740,26278.*H,H1
Runways.21741,26278.1*A,04/22
Runways.21742,26279.*H,H1
Runways.21743,26282.*A,03/21,47.807234999980224,-119.64108361071264,47.81153638888267,-119.63277500012335
Runways.21744,26287.71*H,H1
Runways.21745,26290.9*A,10/28,46.68943722223302,-119.92629999980807,46.685064721939405,-119.91315277743425
Runways.21746,26290.91*A,18/36
Runways.21747,26290.92*A,07/25
Runways.21748,26291.6*A,11/29
Runways.21749,26293.*A,16/34,47.790587222136615,-117.3582166663073,47.78378611127678,-117.35814888931742
Runways.21750,26293.4*A,05/23
Runways.21751,26293.41*H,H1
Runways.21752,26293.7*A,09/27
Runways.21753,26294.02*A,04/22
Runways.21754,26294.02*A,H1
Runways.21755,26294.03*A,04/22
Runways.21756,26294.1*A,03/21
Runways.21757,26300.*A,16/34,48.84331361094314,-117.28398583358327,48.83847694428628,-117.28398611116269
Runways.21758,26300.01*H,H1
Runways.21759,26300.02*H,H1
Runways.21760,26304.2*A,E/W
Runways.21761,26304.21*A,07/25,47.871458611183236,-121.99949388845589,47.871268333322384,-121.99099388910037
Runways.21762,26304.22*A,04/22
Runways.21763,26304.8*A,07/25,46.55037138866506,-122.27022277775674,46.5503500002802,-122.26302888929844
Runways.21764,26305.*A,16/34,47.145448889101026,-119.23784388889827,47.13855944469795,-119.23791972197958
Runways.21765,26307.*A,04/22,47.19673191671538,-119.33292569465009,47.21277327772951,-119.30030505585519
Runways.21766,26307.*A,09/27,47.2176664446708,-119.31688058352651,47.214673305399415,-119.30350108376966
Runways.21767,26307.*A,14L/32R,47.22565758336229,-119.32650850036624,47.19042641683114,-119.30983933320805
Runways.21768,26307.*A,14R/32L,47.224024805774995,-119.33012436131864,47.21636397236266,-119.32649644407682
Runways.21769,26307.*A,18/36,47.20827952757152,-119.32984572188381,47.19961238906025,-119.33401427760296
Runways.21770,26307.01*H,H1
Runways.21771,26310.*H,H1
Runways.21772,26310.*H,H2
Runways.21773,26310.1*A,16/34
Runways.21774,26310.74*H,H1
Runways.21775,26310.76*A,N/S
Runways.21776,26311.*H,H1
Runways.21777,26311.9*H,H1
Runways.21778,26312.3*A,01/19
Runways.21779,26312.31*H,H1
Runways.21780,26312.5*H,H1
Runways.21781,26314.*A,06/24
Runways.21782,26318.*A,05/23
Runways.21783,26318.02*A,05/23
Runways.21784,26321.5*A,17/35
Runways.21785,26322.1*H,07/25
Runways.21786,26322.11*A,07/25,48.25154369473816,-122.68037386068606,48.25150375002372,-122.66697405541052
Runways.21787,26323.*A,07/25,48.35130566654567,-122.67288069399929,48.35246463913306,-122.64002838867576
Runways.21788,26323.*A,14/32,48.36170400003213,-122.66250819416327,48.34188580542104,-122.6484183057814
Runways.21789,26323.17*A,16/34
Runways.21790,26323.2*A,16/34
Runways.21791,26323.21*A,15/33,47.00340277801821,-124.14347777752359,46.995037166458694,-124.14128722222853
Runways.21792,26323.26*A,06/24
Runways.21793,26323.4*A,02/20,47.344342805582464,-118.68134141697224,47.35085158319382,-118.67313958373089
Runways.21794,26323.41*H,H1
Runways.21795,26324.*A,04/22,48.36011722211353,-119.57202694466773,48.36369111109279,-119.56309250027788
Runways.21796,26327.*A,08/26,46.9713233331163,-122.90798249974328,46.968628889107,-122.8918041666664
Runways.21797,26327.*A,17/35,46.97636666663476,-122.90238888899675,46.9615777779695,-122.90670833293754
Runways.21798,26327.02*H,H1
Runways.21799,26327.04*H,H1
Runways.21800,26327.05*H,H1
Runways.21801,26327.06*H,H1
Runways.21802,26327.07*A,16/34
Runways.21803,26327.08*H,H1
Runways.21804,26327.1*A,09/27
Runways.21805,26327.2*A,06/24
Runways.21806,26327.2*A,16W/34W
Runways.21807,26328.1*A,07/25,46.99245116649403,-122.83187919438649,46.99235008332326,-122.82380436136675
Runways.21808,26330.*A,17/35,48.47072463868303,-119.51652941628367,48.45809616683799,-119.519578694515
Runways.21809,26330.01*H,H1
Runways.21810,26330.02*A,16/34
Runways.21811,26331.*A,14/32
Runways.21812,26331.1*A,16/34
Runways.21813,26332.9*A,09/27
Runways.21814,26333.*A,15/33,48.964311944264516,-119.41392083337871,48.95361805558334,-119.41000444464127
Runways.21815,26336.19*H,H1
Runways.21816,26336.191*A,N/S
Runways.21817,26336.2*A,07/25,46.7943388888161,-119.0880916668821,46.79409444453493,-119.07212777783323
Runways.21818,26341.*A,01/19,46.60133083333231,-121.68015555563854,46.606993249865674,-121.67564386144717
Runways.21819,26342.8*A,04/22
Runways.21820,26342.8*A,11/29
Runways.21821,26342.81*A,02/20
Runways.21822,26342.83*A,06/24
Runways.21823,26344.9*H,H1
Runways.21824,26345.*A,03L/21R,46.25595686096547,-119.13349236144137,46.27071525028414,-119.1116642774043
Runways.21825,26345.*A,03R/21L,46.260654000261205,-119.12201980536966,46.269118277691,-119.10949600032826
Runways.21826,26345.*A,12/30,46.2734738608451,-119.12796772244404,46.25834613858628,-119.10671447215391
Runways.21827,26345.01*A,04/22
Runways.21828,26345.012*A,16/34
Runways.21829,26345.02*A,16/34
Runways.21830,26345.03*H,H1
Runways.21831,26345.04*A,01/19
Runways.21832,26345.3*A,07/25
Runways.21833,26354.*A,16/34,48.980240639146984,-123.07925677762698,48.97403124979088,-123.07921344469429
Runways.21834,26355.012*A,07/25
Runways.21835,26357.*A,08/26,48.12103605525616,-123.51151538891867,48.116656055438845,-123.48636697258969
Runways.21836,26357.*A,13/31,48.126567555638154,-123.5047589997667,48.119060028072965,-123.49763186152391
Runways.21837,26357.11*H,H1
Runways.21838,26357.12*A,04/22
Runways.21839,26357.13*A,07/25
Runways.21840,26357.14*H,H1
Runways.21841,26357.15*H,H1
Runways.21842,26358.*A,08/26,48.14167500022743,-123.42315277757447,48.140911388848814,-123.40475527786079
Runways.21843,26358.*A,H1
Runways.21844,26359.*H,H1
Runways.21845,26361.*A,18/36
Runways.21846,26361.01*A,02/20
Runways.21847,26363.*A,09/27,48.05477422214571,-122.81659036142588,48.052834305445074,-122.804670527886
Runways.21848,26363.01*A,16/34
Runways.21849,26363.02*A,16/34
Runways.21850,26363.04*H,H1
Runways.21851,26363.04*H,H2
Runways.21852,26365.*C,13/31,47.73463824984496,-122.6556717498481,47.70731177780678,-122.62850741700349
Runways.21853,26369.*A,07/25,46.21339019443662,-119.8023783891207,46.21335269448197,-119.78874738893211
Runways.21854,26369.1*A,05/23
Runways.21855,26372.*A,06/24,46.740719611311285,-117.12220480519673,46.74699500017441,-117.09696700020878
Runways.21856,26374.1*A,16/34,47.108923000021655,-122.28712202771372,47.09891705576666,-122.2872787774426
Runways.21857,26374.11*H,H1
Runways.21858,26374.12*H,H1
Runways.21859,26376.*A,17/35
Runways.21860,26376.5*A,04/22,47.933554999746114,-124.56994388926825,47.93961133334506,-124.55532280549933
Runways.21861,26376.81*A,NW/SE
Runways.21862,26376.82*H,H1
Runways.21863,26376.83*A,09/27,47.21299822220658,-119.84690280586643,47.210201778073184,-119.83276033370112
Runways.21864,26377.1*A,15/33
Runways.21865,26377.11*A,13/31
Runways.21866,26377.8*A,07/25
Runways.21867,26378.7*A,05/23
Runways.21868,26379.*H,H1
Runways.21869,26379.01*H,H1
Runways.21870,26379.03*H,H1
Runways.21871,26379.04*H,H1
Runways.21872,26379.05*H,H1
Runways.21873,26381.*A,16/34,47.500473111183084,-122.21685399967788,47.48579449990987,-122.21463238872512
Runways.21874,26381.01*C,12/30
Runways.21875,26381.02*H,H1
Runways.21876,26381.13*H,H1
Runways.21877,26381.2*H,H1
Runways.21878,26384.12*A,17/35,48.72296527780571,-118.65560944425494,48.71344611122491,-118.65733333374301
Runways.21879,26384.12*A,H1
Runways.21880,26384.12*A,H2
Runways.21881,26384.13*H,H1
Runways.21882,26386.001*A,15/33
Runways.21883,26386.01*H,H1
Runways.21884,26386.02*H,H1
Runways.21885,26386.03*H,H1
Runways.21886,26386.1*A,01/19,46.29995877760384,-119.30845183314942,46.3098726390062,-119.30160002764289
Runways.21887,26386.1*A,08/26,46.30688055567808,-119.31123333347604,46.30584166691517,-119.29547499962544
Runways.21888,26386.6*A,02/20,46.63501916695291,-121.12735888848276,46.64008333361191,-121.12059861142222
Runways.21889,26387.01*H,H1
Runways.21890,26387.2*A,01/19
Runways.21891,26388.*A,01/19,47.11929166669723,-118.3925472222548,47.12761666661336,-118.38610833365685
Runways.21892,26388.25*A,03/21
Runways.21893,26388.25*A,04W/22W
Runways.21894,26388.25*A,H1
Runways.21895,26388.63*C,NE/SW
Runways.21896,26388.63*C,NW/SE
Runways.21897,26388.65*A,07/25
Runways.21898,26388.8*A,16/34
Runways.21899,26388.81*A,07/25
Runways.21900,26389.1*A,02/20,47.233570972348424,-117.4249211386965,47.239564583439666,-117.41783555562043
Runways.21901,26389.4*C,07/25
Runways.21902,26389.4*C,16/34
Runways.21903,26390.2*A,07/25
Runways.21904,26390.22*A,07/25
Runways.21905,26390.23*A,11/29
Runways.21906,26392.*A,N/S
Runways.21907,26393.*C,18W/36W
Runways.21908,26393.1*H,H1
Runways.21909,26393.11*H,H1
Runways.21910,26393.12*H,H1
Runways.21911,26393.13*H,H1
Runways.21912,26393.14*H,H1
Runways.21913,26393.17*H,H1
Runways.21914,26393.18*H,H1
Runways.21915,26393.19*H,H1
Runways.21916,26393.41*H,H1
Runways.21917,26393.42*H,H1
Runways.21918,26393.43*H,H1
Runways.21919,26393.7*H,H1
Runways.21920,26395.*A,16C/34C,47.46380905529886,-122.3109849997869,47.43796980554808,-122.31121113898159
Runways.21921,26395.*A,16L/34R,47.4637954442377,-122.3077511662737,47.43117133319627,-122.30804002763814
Runways.21922,26395.*A,16R/34L,47.46383591666795,-122.3178570281671,47.44053361109995,-122.31805877810181
Runways.21923,26395.5*C,16/34
Runways.21924,26396.*A,13L/31R,47.53801783361973,-122.30746111104824,47.529192888894656,-122.29999861104866
Runways.21925,26396.*A,13R/31L,47.54054299993424,-122.31135591686265,47.516751277942205,-122.29124286133174
Runways.21926,26399.7*A,01/19
Runways.21927,26400.01*A,18/36
Runways.21928,26401.*A,08/26,48.26686111132812,-124.32001611110702,48.265371666884775,-124.30791361144232
Runways.21929,26401.3*H,H1
Runways.21930,26401.31*A,12/30
Runways.21931,26402.012*A,07/25
Runways.21932,26402.02*A,07/25
Runways.21933,26402.03*A,09/27
Runways.21934,26402.04*A,11/29
Runways.21935,26402.05*H,H1
Runways.21936,26402.06*H,H1
Runways.21937,26402.1*A,09L/27R
